0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Sample_type
0.0,0.0,0.4529962,1.283584,0.38643146,0.0,1.0327674,0.0,1.0207132,0.04035309,0.0,0.0,1.4998578,0.0,2.4303133,0.0,0.0,0.0,0.0,0.23916747,0.6426666,0.0,0.0,0.6682834,0.0,0.0,1.0452199,0.0,0.3072984,0.5605244,0.0,2.9600189,0.0,0.0,0.36746952,1.8183299,0.88847256,0.69082403,0.0,0.03837891,0.43803844,0.0,0.0,0.0,0.0,0.40146998,0.29957545,0.0,1.5211452,0.2927349,0.0,0.018697642,1.0577114,1.7857809,0.0,0.0,0.055397645,0.4995912,1.5999486,0.0,0.0,1.1526047,0.0,0.0,0.0,0.0,0.0,2.3493903,0.0,1.5505375,0.5410118,1.7612107,0.0,0.7453445,0.0,0.51580054,0.0,1.6961175,0.0,2.5032423,0.0,0.0,1.8034619,0.095589936,2.6444857,1.7434347,3.522546,0.0,0.0,0.0,0.77693117,1.5204105,1.3348655,0.13007525,0.0555167,0.0,0.32886496,0.0,0.0,0.0,0
2.337711,0.0,0.43159792,0.0,0.08951827,0.0,0.0,0.0,0.1353289,0.0,0.8187369,0.6960951,0.5518933,0.18376954,0.0,0.13299033,0.0,0.0,0.0,1.4889903,0.2747076,0.0,0.0,0.0,0.0,1.9327716,3.0899937,0.0,0.0,0.0,0.0,0.0,0.0,3.3207047,3.8035188,0.0,0.4453986,1.7661479,0.0,0.0,0.0,0.55126125,0.0,1.7109233,0.0,2.4463832,0.0,0.0,0.36343354,0.0,0.0,0.0,0.0,0.0,2.339823,0.21164232,0.0,0.0,1.6432102,0.0,0.0,0.55027074,0.0,0.0,0.0,0.0,1.7892871,0.0,0.0,0.35944393,2.051871,1.3291806,0.0,0.0,0.26546997,0.0,0.0,0.0,0.0,0.0,1.1338048,0.0,0.0,0.0,0.0,0.0,0.34487498,0.0,1.5842118,0.0,0.0,0.0,0.0,0.0,0.78858566,3.0189602,0.0,0.0,0.0,1.1736073,0
0.0,0.0,0.0,0.2642001,0.39769003,0.2497931,0.0,0.0,0.21560569,0.0,0.0,2.3954294,0.43741575,0.0,1.0632476,0.0,0.53565407,0.0,0.0,0.20244187,1.0808815,0.0,0.0,0.0,0.0,0.011116251,0.0,0.0,0.0,0.104983516,0.0,0.0,0.0,0.15756263,0.2784603,0.6867879,0.5103696,0.0,0.21351777,0.0,2.165071,0.0,0.25145626,0.84071577,0.0,1.58093,0.2243498,0.0,0.0,0.17021371,0.0,0.0,1.0226414,0.0,0.0,0.0,0.0,0.42678022,0.11835869,0.0,0.0,0.83813685,0.0,0.55773383,0.4200772,0.0,0.0,0.0,0.0,0.16849795,0.076035455,0.0,0.8443849,0.0,0.0,0.98888636,0.106922425,2.4446063,0.0,0.0,0.11907647,0.0,0.0,0.7663717,0.0,0.0,0.0,0.06906706,0.55911016,0.7982969,0.0,0.0,0.0,0.47658217,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.53027356,0.388724,0.2266618,0.064202294,0.0,0.58198214,0.0,0.0,1.2676349,0.079520226,0.0,1.3938363,0.0,0.37272057,0.0,0.0,0.0,1.9664869,0.5224493,0.0,0.0,0.0,0.08806229,0.0,0.0,0.09404498,0.31378195,0.0,0.0,0.0,0.9622487,1.0641223,1.9324845,0.96931666,0.0,0.31590244,0.0,2.3503354,0.0,0.06649037,0.16072363,0.0,1.4056631,0.0,0.0,0.0,0.0,0.34339926,0.0,1.1499498,0.0,0.0,0.0,0.0,0.55223197,0.15553093,0.040356338,0.0,0.50182027,0.0,0.67342806,0.68059355,0.0,0.4993009,0.0,0.0,0.0,0.0,0.0,0.94026023,0.0,0.0,0.46744868,0.0,2.230006,0.20332325,0.0,0.0,0.17745733,0.0,2.0739925,0.18571208,0.0,0.02545014,0.45191374,1.218077,0.17824712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23081699,0.0,0.0,0
0.09379713,0.10902518,0.34795257,0.0,0.0,0.0411119,0.0,0.0,0.50547975,1.5408294,1.6024277,1.740108,0.0,0.0,0.0,0.0,1.2327809,0.0,0.62089705,0.0,0.0,0.0,0.12516318,0.0,1.3119406,0.0,0.4415319,0.5584163,0.42424363,0.0,0.0,0.80007994,1.0623363,0.0,3.540684,0.0,0.0,0.0,0.0,0.0,1.0655445,0.0,0.0,0.0,0.67390317,1.0208977,1.3746252,1.7076561,0.05853226,0.0,1.4197203,0.1604739,0.0,0.0,0.19311035,0.0,2.6183903,0.0,0.0,0.0,1.3022455,0.0,0.5541775,0.74315447,1.5440487,1.2135649,0.0,1.5361435,0.0,0.0,0.27262914,0.0,0.0,0.0,0.13740256,0.31061816,0.86125535,0.0,0.0,0.0,0.0,0.0,0.34192976,1.4480157,0.0,0.68035257,1.5068905,0.5782978,1.9045315,0.82836264,0.50771105,0.76063895,0.0,0.0,0.81822973,1.0153711,0.54744405,0.42811877,0.0,0.5600523,0
0.29770368,0.3730939,0.6550485,0.057108175,0.5053171,0.5053656,0.24488726,0.0,0.20691317,1.1927027,0.0,0.0,0.0,0.37701994,0.06611803,0.0,0.33704287,0.0,0.0,0.5223861,0.17586184,0.0,1.7217399,0.0,0.0,0.0,1.8370055,0.0,1.3341783,0.0,0.0,0.0,0.0,0.21981451,3.4162567,0.19342797,0.0,0.09087529,0.07996337,0.49362522,0.0,0.0,0.0,1.9132729,0.0,0.7279204,0.0,0.075895146,0.0,0.30168635,0.0,0.0,0.0,0.0,0.0135078505,0.4672997,3.6706207,0.0,0.0,0.0,0.0,0.0,0.25262436,0.2150703,0.0,0.7330254,0.0,0.0,0.0,1.0941335,0.0,0.37613672,0.2082257,0.0,0.12604037,0.0,0.0,0.0,0.0,0.0,0.0,0.47244713,0.0,0.18771832,0.0,1.5232903,0.0,0.0,1.1430578,0.2952532,0.0,0.7246043,0.34791368,0.0,0.42972997,0.60049254,0.37206268,0.0,0.1829932,0.0,0
0.0,0.035817426,1.8953141,0.0,0.3263314,0.8113383,0.12598723,0.0,0.0,1.6952236,0.31774747,0.3280626,0.60147023,0.0,0.6922066,0.1385991,0.0,0.0,0.0054077506,0.0,0.0,0.0,0.2913,0.0,0.0,0.4227413,0.0,0.0,1.2108598,0.0,0.28580666,0.30416238,0.0,0.0,2.6762915,0.0,0.9570308,0.0,0.0,0.0,1.7320778,0.0,0.0,1.6372647,0.20968552,0.54087615,0.0,0.97335947,0.10206466,0.0,0.0,0.07608478,0.0,0.6931406,0.3763597,0.28453916,4.008754,0.0,0.0,0.0,0.0,0.0,1.6914213,1.0439798,0.5690676,0.0,0.0,0.3032198,0.6523466,0.77264386,0.0,0.0,0.0,0.0,0.06939788,0.0,0.0,0.0,0.0,0.0,0.0,0.23566699,0.0,1.7322782,0.0,1.6637458,0.0,0.0,1.8034407,0.0,0.29310715,1.2461373,0.5405591,0.20852323,0.0,0.41143125,0.0,0.0,0.0,0.0,0
0.0,1.5041384,0.26562622,1.5013386,0.17912547,0.0,1.7683108,0.0,0.85847545,2.5633376,0.0,0.0,0.20339297,2.4267461,0.0,0.0,0.2292471,0.0,0.27985093,0.49984598,0.0,0.0,0.0,0.0,0.0,1.8593019,0.0,2.0098095,1.2979162,0.7588599,0.0,0.0,0.0,0.0,0.0,0.21501362,1.8797077,2.8219554,0.0,0.0,1.6622235,0.0,0.0,0.8907816,0.0,0.0,0.85652447,0.7748732,0.0,0.0,0.0,0.0,0.0,1.3473378,0.0,2.3328035,0.04344599,0.0,1.7623745,0.0,0.0,2.2460296,0.0,0.0,2.7221777,0.9684147,0.6200547,0.0,0.0,2.266145,0.0,2.511372,0.0,0.0,0.0,0.0,0.3068362,2.604335,0.0,3.272348,0.0,0.0,1.3290654,0.7205721,0.15786107,0.0,3.691327,0.0,0.0,0.02295974,0.0,0.0,0.0,2.20729,1.9466343,0.07041397,0.931511,1.9283139,0.0,0.0,0
0.0,1.693973,1.0533143,0.0,0.0,0.0,0.7704735,2.6268437,0.0,1.0325257,0.0,0.0,3.330543,0.0,0.0,0.97979844,0.0,0.0,0.0,0.93044335,0.0,0.9154046,0.7899171,0.0,0.39948025,0.0,0.0,1.305237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5166409,0.0,0.0,0.7803053,1.020841,0.0,0.0,1.0676619,1.6788466,0.0,0.26481986,0.23683077,0.0,0.0,1.5845795,0.0,2.332091,3.6143715,0.9112233,0.9737618,0.2512171,0.0,0.47591546,0.0,0.01564317,0.0,0.0,0.0,1.8666501,0.0,0.0,0.0,3.6356363,0.9657831,0.0,0.060174294,1.286481,0.0,0.0,0.0,0.0,2.8092198,0.0,0.0,0.0,0.3197191,0.0,0.0,0.73370695,0.0,0.0,0.0,0.0,0.39228714,0.0,2.1765294,1.7796599,0.0,0.0,2.3752825,0.0,2.5348039,2.5498424,0
0.48407808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17675641,0.37056178,0.16895859,1.6890944,0.0,0.0,1.4605857,0.0,1.4386051,0.0,0.0,0.0,0.0,0.0,0.5503001,0.4207431,1.6809636,0.040279794,1.9419762,0.0,0.9412502,0.0,0.35734516,0.0,0.0,0.0,3.4961214,0.48562983,0.0,0.0,0.0,0.0,0.2923784,0.2830162,0.0,0.0,0.074095026,0.91566926,0.9272906,2.5811083,0.0,0.0,1.166829,0.0,0.0,0.0,0.0,0.0,2.6415856,0.0,0.0,0.028130755,0.863651,0.0,0.23873752,0.7106502,2.3973048,1.0308746,0.0,0.28200144,0.0,0.0,0.0,0.23812279,0.0,0.0,0.0,0.10060657,0.8990003,0.0,0.0,0.0,0.0,0.0,0.0,0.86856467,0.41390374,0.9635399,1.268746,0.017861895,1.2416869,1.5712094,1.3316077,1.4200152,0.0,0.0,0.0,0.9032642,0.71852,0.585391,0.24506742,0.0,0
0.0,1.3750323,0.70845586,1.6852239,0.0,0.0,0.8738326,0.0,1.7909878,2.7937202,0.0,0.0,0.0,2.33673,0.0,1.2349824,0.0,0.0,0.73925227,0.22033098,0.0,0.0,0.5045951,0.9989506,0.0,1.4156992,0.0,0.86367184,1.729735,0.0,0.0,0.0,0.0,0.0,0.0,1.4017788,0.0,0.022651263,1.6697617,0.0,0.0,0.0,0.0,1.4161277,0.0,0.3473665,0.9233676,2.512108,0.0,0.0,0.0,0.43595517,0.0,0.36137366,0.0,1.060524,0.0,0.0,1.2078475,2.0598009,0.0,1.7963834,0.0,0.0,0.4796027,0.99506605,1.2256801,0.0,1.6434455,0.045510344,0.0,1.834857,0.11552986,0.0,0.114814125,0.0,3.077109,1.9714952,0.0,2.1938896,0.0,1.9149976,0.97476125,0.0,1.917907,0.028325673,1.3659835,0.0,0.0,0.0,0.17673218,0.4782616,0.0,0.026605364,0.26448742,0.0,2.296827,1.107252,0.0,0.71504456,0
0.0,0.0,0.07787705,0.0,0.0,0.0,0.7809923,0.0,0.20966536,0.13389397,0.0,0.0,0.99737334,0.0,1.3787553,0.0,0.5046836,0.0,0.0,0.0,2.0337229,1.8703629,0.0,0.2762054,0.0,0.0,0.0,0.2008246,0.0,0.06874067,0.0,0.0,0.0,0.0,0.7943874,1.4120427,0.030862197,0.0,1.038384,0.0,3.3791366,0.0,0.63771313,0.0,0.0,1.8590472,0.0,0.0,0.0,0.0,0.0,0.1727094,1.1348426,0.0,0.25002903,0.317417,0.24072018,1.145535,0.46249765,0.0,0.0,0.0,0.0,0.0,1.0625557,0.0,0.028092232,0.0,0.0,0.5668428,0.90611863,0.0,1.4211441,0.0,0.0,0.6795213,0.0,1.97234,1.7745332,0.0,0.0,0.03788241,0.0,1.0347635,0.0,0.0,0.3113712,0.0,0.041676965,0.0,0.0,0.0,0.0,0.34582925,0.0,0.0,0.0,0.51995975,0.0,0.0,0
0.0,1.2521088,0.0,0.73552316,0.0,1.6715795,2.409299,0.09996465,0.0,0.6993985,0.6735424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18196627,1.4340007,0.0,0.0,0.0,0.72913224,0.0,0.16211815,0.0,3.1480427,0.12724069,0.0,1.9941547,0.0,0.0,1.7164706,0.0,1.0110097,0.85094047,0.0,1.6218631,0.0,1.1793704,0.0,0.0,0.0,0.0,0.8219854,0.7808176,0.33660048,0.0,0.29560375,0.21245803,0.0,0.0,0.0,0.88321495,0.9236001,0.4129482,0.0,0.0,0.0,0.34850496,0.27300048,0.37575978,0.0,0.0,0.27414474,0.0,0.008632854,0.0,0.020089798,0.0,1.2997302,1.1619439,0.0,1.7641448,1.2127467,1.218202,0.0,0.0,0.0,0.9958772,0.5916058,3.832904,1.5918894,0.0,0.0,1.577176,0.0,0.0,0.5410926,0.0,0.5866554,0.0,0.136693,0.0,0.0,0.06443375,2.9589353,1.138663,0.0,0
0.0,0.0,0.0,2.738261,1.9741704,2.2581933,0.0,0.0,2.5347056,2.7790666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753746,3.4957194,0.0,1.2685542,1.4588999,0.0,0.0,0.0,0.51626956,0.0,1.4053013,0.0,2.5168216,0.0,1.7277602,0.0,1.4373052,0.0,1.6870594,0.0,0.0,0.8674108,0.0,0.0969308,0.0,0.5945229,0.73003745,0.0,0.0,1.5920063,0.0,0.0,0.0,1.5258622,2.032666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384633,2.0909219,0.0,0.0,0.0,0.0,1.9655634,0.58326596,3.3511186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4274378,0.0,0.0,1.94691,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.3099224,0.054600015,0.07589039,0.0,0.020769758,0.25734973,0.0,0.0,0.51373947,1.2036113,0.0,0.75194615,0.0,0.8453715,0.0,0.0,0.34430733,0.62946457,0.47308505,0.015478294,0.0,0.0,0.0,0.0,0.0,0.17851965,0.0,0.25371015,0.0,0.0,0.21574391,0.1276426,0.84363544,0.0,0.14108945,0.16747272,0.0,2.3212533,0.016978556,0.0,1.0323497,0.0,2.197639,0.0,0.0,0.0,0.4519618,0.032381848,0.30666205,1.2651967,0.16748977,0.62019914,0.0,0.0,0.7025953,0.48222572,0.0,0.0,0.444892,0.0,0.0,1.1496606,0.0,0.0,0.0,0.0,1.0665166,0.0,0.0,0.041316867,0.0,0.0,0.0,0.0,0.6766348,0.80235183,0.0,0.0,0.0,0.0,1.3111187,0.0,0.0,0.13933958,0.0,0.7877569,0.0,0.0,0.0,0.0,0.8471197,0.0,0.0,0.09424544,0.0,0.0,0.5144415,0
0.0,0.0,0.11811181,0.20581195,0.0,0.4220911,0.0,0.25233468,0.0,0.0,0.0,1.6902177,0.4264638,0.0,0.0,0.0,0.087717995,0.0,0.0,0.0,0.90934217,0.13789028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24544923,0.0,0.7639632,0.56167525,0.49305916,0.17536935,0.0,0.0,0.0,1.3981397,0.0,0.0,0.49971372,0.0,2.0444942,0.0,0.0,0.0,0.0,0.0,0.0,0.86544156,0.0,0.0,0.27171162,0.0,0.6884131,0.13404407,0.0,0.0,1.2521409,0.20564273,0.5374694,0.7690858,0.0,0.31387505,0.0,0.0,1.6145568,0.13063772,0.0,0.33841878,0.0,0.0,0.20589687,0.0,2.0111232,0.015720114,0.0,0.0,0.0,0.0,0.23044704,0.43655202,0.0,0.18417202,0.20217776,1.0727254,0.0,0.0,0.0,0.0,0.4005022,0.0,0.0,0.36844584,0.0,0.0,0.0,0
0.0,0.0,0.0,0.46306154,1.6514397,0.0,0.2035873,0.0,0.6872204,0.37208655,0.0,1.1612412,0.07295167,0.0,2.3921323,0.0,1.1607932,0.0,0.0,0.0,1.9470584,0.64100516,0.0,0.623835,0.0,0.0,0.0,0.0,0.05437752,0.819118,0.0,0.0,0.0,0.26723975,0.5157974,2.3513832,1.0718658,0.0,1.2302145,0.0478228,2.654256,0.0,0.21619095,0.121256724,0.0,0.5430311,0.0,0.0,0.0,0.0,0.0,0.0,0.9317216,0.0,0.0,0.0,0.07978831,0.7934995,0.5926981,0.40864015,0.0,0.0,0.0,0.9290732,0.31000313,0.0,1.0971158,0.0,0.0,0.0,0.0,0.0,1.6692579,0.0,0.0,0.75520587,0.0,2.1035764,0.0,0.0,0.57364887,0.18458983,0.0,2.3328147,0.0,0.0,0.6110113,0.4682347,0.529767,0.39290884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856518,0.0,0.0,0
